Codigo;Cod. CIA;Descrição;Complemento;UN;Grupo;Categoria;Marca;Saldo Atual;Custo G;Custo C;Custo UE;Data UE;Fat.GN;Peso Bruto;Peso Líquido;Vol Embalagem;Qtda por Pallet;Qtda por Lastro;Grp Carg;Seq Grp Carg;Cx/Emb;Pos Item;Rest Gaiola;Qnt Emb;Qnt Chapatex;Situação;Descicao Fiscal
904701;00139367;LN 330ML SOL PREMIUM C/6UND   ;6X330ML   ;CX;002-CERVEJA                   ;002.060-11.15Onz/330ML=CC     ;002.060.279-SOL PREMIUM       ;                    ;       25,46;       23,40;       25,46;31/03/25;  ,34871;    3,405;    3,405;   1; 364; 52; 70; 22; 49;240;   ;0006;00;ATIVO  ;                                                                                                    ;
139765;00139765;LN 350ML CERPA EXPORT C6      ;6X350ML   ;CX;002-CERVEJA                   ;002.063-11.8Onz/350ML         ;002.063.090-CERPA             ;                    ;       30,42;       28,02;       30,42;19/12/25;  ,36984;    3,405;    3,405;   1; 350; 50; 70; 40; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
139680;00139680;LN 355ML E.GALICIA PILSEN C/6U;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.143-ESTRELLA GALICIA  ;         79,0000000 ;       30,60;       28,19;       30,60;16/12/25;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 40; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
903741;00139615;LN 355ML EIS AMERICAN IPA C/6 ;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.241-EISENBAHN         ;                    ;       26,81;       24,77;       26,81;23/09/24;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 60; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
902544;00139614;LN 355ML EIS PALE ALE C6UND   ;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.241-EISENBAHN         ;                    ;       26,55;       24,53;       26,80;23/09/24;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 50; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
904513;00139640;LN 355ML EIS SESSION IPA HILDA;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.241-EISENBAHN         ;                    ;       26,19;       24,05;       26,13;15/12/23;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 41; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
904771;00139682;LN 355ML EIS UNFILTERED C/6UN ;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.241-EISENBAHN         ;        145,0000000 ;       22,01;       20,36;       22,01; 3/12/25;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 40; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
902581;00139612;LN 355ML EIS WEIZENB C/6UN    ;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.241-EISENBAHN         ;                    ;       26,81;       24,79;       26,81;23/09/24;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 80; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
901781;00139613;LN 355ML EISENBAHN C6UND      ;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.241-EISENBAHN         ;        254,0000000 ;       21,95;       20,34;       21,95; 3/12/25;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 40; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
139649;00139649;LN 355ML THEREZOP LAGER  C/6UN;6X355ML   ;CX;002-CERVEJA                   ;002.012-12 Onz / 355/354 ML=  ;002.012.243-THEREZÓPOLIS      ;        323,0000000 ;       24,42;       22,50;       24,42;30/12/25;  ,37513;    3,405;    3,405;   1; 350; 50; 70; 40; 48;241;   ;0006;00;ATIVO  ;                                                                                                    ;
118765;00118765;MATTE LEAO LIMAO PET 1,5L C6  ;6X1500ML  ;CX;004-CHAS                      ;004.100-1500ML                ;004.100.011-MATTE LEAO        ;         20,0000000 ;       26,94;       24,34;       26,94;17/12/25; 1,58506;    9,585;    9,585;   1;  88; 22; 30;110; 67; 51;   ;0006;05;ATIVO  ;                                                                                                    ;
118768;00118768;MATTE LEAO PESSEGO PET 1,5L C6;6X1500ML  ;CX;004-CHAS                      ;004.100-1500ML                ;004.100.011-MATTE LEAO        ;                    ;       26,94;       24,34;       26,94;27/10/25; 1,58506;    9,585;    9,585;   1;  88; 22; 30;120; 67; 51;   ;0006;05;ATIVO  ;                                                                                                    ;
118759;00118759;MATTE LEÃO NATURAL PET 1,5L C6;6X1,5L    ;CX;004-CHAS                      ;004.100-1500ML                ;004.100.011-MATTE LEAO        ;         66,0000000 ;       26,93;       24,35;       26,94;17/12/25; 1,58506;    9,585;    9,585;   1; 110; 22; 30;130; 12; 50;   ;0006;06;ATIVO  ;                                                                                                    ;
   449;        ;MAZA DEMARCACAO ACRI COLOR    ;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          2,0000000 ;      824,49;      824,49;      824,49; 9/07/25;  ,10567;         ;         ;   1; 672; 56;   ;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
   433;        ;MEMORIA DDR4 XPG 8GB 3200MHZ  ;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          2,0000000 ;      182,12;      182,12;      182,12;27/10/25; 1,00000;  500,000;  500,000;   1; 672; 56;130;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
141120;00141120;MENTOS CLEARBREATH LARANJA MEN;9X21GR    ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;                    ;       53,13;       39,54;       54,09;22/08/23;  ,03328;     ,127;     ,127;   1; 204;100;140; 37; 76;525;   ;0009;00;ATIVO  ;                                                                                                    ;
142142;00142142;MENTOS COOL WH BLUE RASPB 5P C;15X8,5G   ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         15,0000000 ;       19,05;       14,17;       19,05;28/11/25;  ,02245;     ,127;     ,127;   1; 204;100;140; 10; 76;525;   ;0015;00;ATIVO  ;                                                                                                    ;
142141;00142141;MENTOS COOL WH FRESH MINT 5P C;15X8,5G   ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         15,0000000 ;       19,05;       14,17;       19,05;25/11/25;  ,02245;     ,127;     ,127;   1; 204;100;140; 10; 76;525;   ;0015;00;ATIVO  ;                                                                                                    ;
141159;00141159;MENTOS FANTA LARANJA STICK 14P;1X16      ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         60,0000000 ;       26,55;       19,76;       26,56; 5/01/26;  ,10707;     ,610;     ,610;   1;  61;  8;140;430; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141006;00141006;MENTOS FRUTAS STICK 14P       ;16X37,5G  ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;         81,0000000 ;       26,56;       19,76;       26,56; 9/01/26;  ,10707;     ,600;     ,600;   1;  61;  8;140; 40; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141020;00141020;MENTOS FRUTAS VERMELHA STICK C;16X600GR  ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;         74,0000000 ;       26,56;       19,76;       26,56; 9/01/26;  ,10707;     ,610;     ,610;   1;  61;  8;140;140; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141007;00141007;MENTOS MINT STICK             ;16X14G    ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;         64,0000000 ;       26,56;       19,76;       26,56; 9/01/26;  ,10707;     ,610;     ,610;   1;  61;  8;140; 50; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141019;00141019;MENTOS MORANGO IOGURTE STICK  ;16X38G    ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;         79,0000000 ;       26,55;       19,76;       26,56; 9/01/26;  ,10707;     ,610;     ,610;   1;  61;  8;140;140; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141012;00141012;MENTOS PF FRESH MINT 3 CAMADAS;15X8,5G   ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         36,0000000 ;       19,04;       14,17;       19,05; 9/01/26;  ,02245;     ,120;     ,120;   1; 204;100;140; 90; 76;525;   ;0015;00;ATIVO  ;                                                                                                    ;
141008;00141008;MENTOS PF MINT GARRAFA        ;6X56G     ;CX;013-BALAS E GOMAS             ;013.003-GARRAFA               ;013.003.001-MENTOS            ;         12,0000000 ;       48,54;       36,12;       48,54; 9/01/26;  ,05917;     ,330;     ,330;   1; 160; 80;140; 60; 75;520;   ;0006;00;ATIVO  ;                                                                                                    ;
141004;00141004;MENTOS PF MINT GOMA STICK     ;14X16G    ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;                    ;       27,02;       20,10;       27,02;13/09/24;  ,03945;     ,224;     ,224;   1; 297; 27;140; 20; 77;530;   ;0014;00;ATIVO  ;                                                                                                    ;
141010;00141010;MENTOS PF MONOPECA SORTIDO    ;60X1.5G   ;CX;013-BALAS E GOMAS             ;013.004-MONOPEÇA              ;013.004.001-MENTOS            ;                    ;       12,00;        8,93;       12,00;29/05/24;  ,01585;     ,120;     ,120;   1;  99; 50;140; 35; 74;515;   ;0060;00;ATIVO  ;                                                                                                    ;
141202;00141202;MENTOS PF MONOPECA SORTIDO 2G ;60X2G     ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         95,0000000 ;       13,20;        9,82;       13,20; 9/01/26;  ,02113;     ,120;     ,120;   1;  99; 50;140;510; 74;515;   ;0060;00;ATIVO  ;                                                                                                    ;
141201;00141201;MENTOS PF MONOPECA TUTTI-FRUTT;60X2G     ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         25,0000000 ;       13,20;        9,82;       13,20; 5/01/26;  ,02113;     ,120;     ,120;   1;  99; 50;140;500; 74;515;   ;0060;00;ATIVO  ;                                                                                                    ;
141013;00141013;MENTOS PF SPEARMINT 3 CAMADAS ;15X8,5G   ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         34,0000000 ;       19,04;       14,17;       19,05; 9/01/26;  ,02245;     ,120;     ,120;   1; 204;100;140;100; 76;525;   ;0015;00;ATIVO  ;                                                                                                    ;
141016;00141016;MENTOS PF UP2U GARRAFA        ;6X56G     ;CX;013-BALAS E GOMAS             ;013.003-GARRAFA               ;013.003.001-MENTOS            ;         15,0000000 ;       48,54;       36,12;       48,54; 9/01/26;  ,05917;     ,330;     ,330;   1; 160; 80;140;130; 75;520;   ;0006;00;ATIVO  ;                                                                                                    ;
141009;00141009;MENTOS PF WINTERGREEN GARRAFA ;6X56G     ;CX;013-BALAS E GOMAS             ;013.003-GARRAFA               ;013.003.001-MENTOS            ;         16,0000000 ;       48,54;       36,12;       48,54; 9/01/26;  ,05917;     ,330;     ,330;   1; 160; 80;140; 70; 75;520;   ;0006;00;ATIVO  ;                                                                                                    ;
141005;00141005;MENTOS PF WINTERGREEN GOMA STI;14X16G    ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;                    ;       27,15;       20,20;       27,02; 7/10/24;  ,03945;     ,224;     ,224;   1; 297; 27;140; 30; 77;530;   ;0014;00;ATIVO  ;                                                                                                    ;
141003;00141003;MENTOS PURE FRUIT 3 CAMADAS 5P;15X8,5G   ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;         46,0000000 ;       19,04;       14,17;       19,05; 9/01/26;  ,02245;     ,127;     ,127;   1; 204;100;140; 10; 76;525;   ;0015;00;ATIVO  ;                                                                                                    ;
141022;00141022;MENTOS PURE WHITE GARRAFA     ;6X56GR    ;CX;013-BALAS E GOMAS             ;013.003-GARRAFA               ;013.003.001-MENTOS            ;                    ;       48,54;       36,12;       48,54;23/09/25;  ,05917;     ,336;     ,336;   1; 160; 80;140;160; 75;520;   ;0006;00;ATIVO  ;                                                                                                    ;
141011;00141011;MENTOS RAINBOW STICK          ;16X38G    ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;         97,0000000 ;       26,55;       19,76;       26,56; 9/01/26;  ,10707;     ,610;     ,610;   1;  61;  8;140; 80; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141209;00141209;MENTOS STICK MINT C/16UN      ;16X14GR   ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;                    ;       26,56;       19,76;       26,56;28/08/25;  ,10707;     ,610;     ,610;   1;  61;  8;140; 50; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141021;00141021;MENTOS STRONG MINT SLAB       ;15X8,5G   ;CX;013-BALAS E GOMAS             ;013.001-SLAB                  ;013.001.001-MENTOS            ;                    ;       19,04;       14,17;       19,05;23/09/25;  ,02245;     ,127;     ,127;   1; 204;100;140;150; 76;525;   ;0015;00;ATIVO  ;                                                                                                    ;
142153;00142153;MENTOS WILD STICK 14P CX16 600;16X37,5G  ;CX;013-BALAS E GOMAS             ;013.002-STICK                 ;013.002.001-MENTOS            ;         74,0000000 ;       26,56;       19,76;       26,56; 9/01/26;  ,10707;     ,610;     ,610;   1;  61;  8;140;140; 72;508;   ;0016;00;ATIVO  ;                                                                                                    ;
141157;00141157;MINI OREO 35G CX10 350G       ;10X350GR  ;CX;019-SNACKS                    ;019.201-SNACKS                ;019.201.203-OREO              ;         26,0000000 ;       21,09;       19,59;       21,10; 9/01/26;  ,06164;     ,245;     ,245;   1; 648; 81;140;530; 81;  1;   ;0010;00;ATIVO  ;                                                                                                    ;
118984;00118984;MONSTER ABSOLUTELY ZERO LATA  ;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;        398,0000000 ;       37,85;       34,65;       37,86;30/12/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;200; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119107;00119107;MONSTER DRAG TEA LIMAO LT 473M;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;         49,0000000 ;       37,85;       34,65;       37,86; 5/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;210; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
118469;00118469;MONSTER E. ZERO ACUCAR 473ML6 ;6X473ML   ;CX;005-ENERGETICO                ;005.017-16 Onz / 473 ML=CC    ;005.017.282-Monster           ;        136,0000000 ;       37,86;       34,65;       37,86; 6/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;140; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
  8463;00118463;MONSTER ENERGY LATA 473 C/6   ;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;       1381,0000000 ;       37,85;       34,65;       37,86; 6/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;140; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119598;00119598;MONSTER J RIO PUNCH LT 473ML F;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;        696,0000000 ;       37,86;       34,65;       37,86; 8/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;140; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
118650;00118650;MONSTER KHAOTIC LT 473ML 06   ;6X473ML   ;CX;005-ENERGETICO                ;005.017-16 Onz / 473 ML=CC    ;005.017.282-Monster           ;        173,0000000 ;       37,85;       34,65;       37,86;26/11/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;150; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
118990;00118990;MONSTER MANGO LOCO LATA 473ML ;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;        608,0000000 ;       37,86;       34,65;       37,86; 5/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;160; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119170;00119170;MONSTER PACIFIC PUNCH LT 473ML;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;                    ;       37,86;       34,65;       37,86;27/11/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;160; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119509;00119509;MONSTER PIPELINE PUNCH LT 473M;6X473ML   ;CX;005-ENERGETICO                ;005.017-16 Onz / 473 ML=CC    ;005.017.282-Monster           ;                    ;       37,85;       34,65;       37,86; 5/12/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;180; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
118473;00118473;MONSTER U FIESTA MANGO LT473ML;6X473ML   ;CX;005-ENERGETICO                ;005.017-16 Onz / 473 ML=CC    ;005.017.282-Monster           ;        492,0000000 ;       37,86;       34,65;       37,86; 6/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;140; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119586;00119586;MONSTER U PEACHY KEEN LATA 473;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;        507,0000000 ;       37,86;       34,65;       37,86; 6/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;140; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
118461;00118461;MONSTER ULTRA LT 473ML 6PACK F;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;        212,0000000 ;       37,85;       34,65;       37,86; 6/01/26;  ,49982;    3,340;    3,340;   1; 360; 45; 60;180; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119026;00119026;MONSTER ULTRA VIOLET LT 473ML ;6X473ML   ;CX;005-ENERGETICO                ;005.018-16.9 Onz / 500 ML=CC  ;005.018.282-Monster           ;        475,0000000 ;       37,86;       34,65;       37,86;26/11/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;190; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
119521;00119521;MONSTER ULTRA WATERMELON LT 47;6X473ML   ;CX;005-ENERGETICO                ;005.017-16 Onz / 473 ML=CC    ;005.017.282-Monster           ;        377,0000000 ;       37,85;       34,65;       37,86;30/12/25;  ,49982;    3,340;    3,340;   1; 360; 45; 60;191; 31;160;   ;0006;00;ATIVO  ;                                                                                                    ;
141065;00141065;OREO ORIGINAL 36G CX8         ;8X36G     ;CX;019-SNACKS                    ;019.201-SNACKS                ;019.201.203-OREO              ;                    ;       10,12;        9,40;       10,08; 9/10/24;  ,05072;     ,245;     ,245;   1; 648; 81;140;540; 81;  1;   ;0008;00;ATIVO  ;                                                                                                    ;
163973;        ;PALETE MAD 1250X1050 RETORNAVE;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;                    ;       38,38;       38,38;       38,38;        ;  ,10567;         ;         ;    ;    ;   ;   ;   ;   ;   ;   ;0001;00;ATIVO  ;                                                                                                    ;
163974;        ;PALETE MAD 1250X1050 RETORNAVE;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;         26,0000000 ;       29,83;            ;       29,83;        ;        ;         ;         ;    ;    ;   ;   ;   ;   ;   ;   ;0001;00;ATIVO  ;                                                                                                    ;
  2482;        ;PALETE MAD PBR(IM)            ;1X1UND    ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;      14118,0000000 ;        1,22;        1,13;         ,97;14/07/22;        ;         ;         ;    ;    ;   ;   ;   ;   ;   ;   ;0001;00;ATIVO  ;                                                                                                    ;
197604;        ;PALLET MOD PBR1               ;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;       3204,0000000 ;       29,97;       13,62;       30,00; 9/10/25;  ,00011;   28,000;   28,000;   1; 672; 56;250;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
197606;        ;PALLET MOD PBR2               ;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;        103,0000000 ;       30,00;        8,15;       30,00;13/06/23;  ,00011;   20,000;   20,000;   1; 672; 56;250;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
   434;        ;PASTA TERMICA TS COLD         ;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          1,0000000 ;      465,86;      465,86;      465,86;27/10/25; 1,00000;  500,000;  500,000;   1; 672; 56;130;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
   437;        ;PC P INTEL CORE I5 W.11 PRO PL;          ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;                    ;            ;            ;            ;        ; 1,00000;  500,000;  500,000;   1; 672; 56;130;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
119568;00119568;PET 1.5L DV F.FRUTAS CITRICAS ;6X1.5L    ;CX;008-SUCOS                     ;008.033-50.7 Onz / 1.5 LITRO  ;008.033.231-DEL VALLE FRUT    ;         87,0000000 ;       22,43;       20,27;       22,44; 8/01/26; 1,58506;    9,660;    9,660;   1;  88; 22; 30; 90; 67; 51;   ;0006;05;ATIVO  ;                                                                                                    ;
119571;00119571;PET 1.5L DV FRUT LARANJA C6   ;6X1.5L    ;CX;008-SUCOS                     ;008.033-50.7 Onz / 1.5 LITRO  ;008.033.231-DEL VALLE FRUT    ;        149,0000000 ;       22,43;       20,27;       22,44; 6/01/26; 1,58506;    9,660;    9,660;   1;  88; 22; 30; 91; 67; 51;   ;0006;05;ATIVO  ;                                                                                                    ;
119588;00119588;PET 1.5L DV FRUT LIMAO C6     ;6X1.5L    ;CX;008-SUCOS                     ;008.033-50.7 Onz / 1.5 LITRO  ;008.033.231-DEL VALLE FRUT    ;         65,0000000 ;       22,44;       20,27;       22,44; 8/01/26; 1,58506;    9,660;    9,660;   1;  88; 22; 30; 93; 67; 51;   ;0006;05;ATIVO  ;                                                                                                    ;
119574;00119574;PET 1.5L DV FRUT UVA C6       ;6X1.5L    ;CX;008-SUCOS                     ;008.033-50.7 Onz / 1.5 LITRO  ;008.033.231-DEL VALLE FRUT    ;         40,0000000 ;       22,44;       20,27;       22,44; 6/01/26; 1,58506;    9,660;    9,660;   1;  88; 22; 30; 92; 67; 51;   ;0006;05;ATIVO  ;                                                                                                    ;
 55994;00055994;PET 1L CC ZERO 6U FL          ;6X1L      ;CX;001-REFRIG                    ;001.027-33.8 Onz / 1 LITRO    ;001.027.042-COCA-COLA         ;         26,0000000 ;       28,08;       25,63;       28,08; 5/01/26; 1,05671;    6,485;    6,485;   1; 150; 30; 50; 70; 11; 49;   ;0006;01;ATIVO  ;                                                                                                    ;
 56443;00056443;PET 200ML CC S ACUCAR C/12    ;12X200ML  ;CX;001-REFRIG                    ;001.037-6.8 Onz / 200 ML=CC   ;001.037.048-COCA-COLA ZERO    ;       1398,0000000 ;       14,16;       13,09;       14,16; 7/01/26;  ,42268;    2,682;    2,682;   1; 360; 40; 55;110; 18;110;   ;0012;03;ATIVO  ;                                                                                                    ;
 56298;00056298;PET 200ML COCA COLA 12UND     ;12X200ML  ;CX;001-REFRIG                    ;001.037-6.8 Onz / 200 ML=CC   ;001.037.042-COCA-COLA         ;       5325,0000000 ;       14,40;       13,30;       14,40; 7/01/26;  ,42268;    2,682;    2,682;   1; 360; 40; 55;105; 18;110;   ;0012;03;ATIVO  ;                                                                                                    ;
 56560;00056560;PET 200ML FTA GUARANA 12 UNID ;12X200ML  ;CX;001-REFRIG                    ;001.037-6.8 Onz / 200 ML=CC   ;001.037.068-FANTA             ;        360,0000000 ;       13,92;       12,83;       13,92; 9/01/26;  ,42268;    2,682;    2,682;   1; 360; 40; 55;130; 18;110;   ;0012;03;ATIVO  ;                                                                                                    ;
 56561;00056561;PET 200ML FTA LAR C/12        ;12X200ML  ;CX;001-REFRIG                    ;001.037-6.8 Onz / 200 ML=CC   ;001.037.068-FANTA             ;        509,0000000 ;       13,91;       12,84;       13,92; 7/01/26;  ,42268;    2,682;    2,682;   1; 360; 40; 55;120; 18;110;   ;0012;03;ATIVO  ;                                                                                                    ;
119562;00119562;PET 250ML DV FRUT LARANJA C12 ;12X250ML  ;CX;008-SUCOS                     ;008.004-10.1 Onz / 300 ML=CC  ;008.004.061-DEL VALLE         ;                    ;       13,44;       12,14;       13,44;17/07/24;  ,52835;    3,000;    3,000;   1; 270; 30; 55;150; 37;115;   ;0012;09;ATIVO  ;                                                                                                    ;
119565;00119565;PET 250ML DV FRUT UVA C12     ;12X250ML  ;CX;008-SUCOS                     ;008.004-10.1 Onz / 300 ML=CC  ;008.004.061-DEL VALLE         ;                    ;       13,44;       12,14;       13,44; 7/06/24;  ,52835;    3,000;    3,000;   1; 270; 30; 55;160; 37;115;   ;0012;09;ATIVO  ;                                                                                                    ;
141045;00141045;PETTIZ AMEND TOR E SALG SPECIA;20X50GR   ;CX;019-SNACKS                    ;019.200-AMENDOINS             ;019.200.200-PETTIZ            ;         18,0000000 ;       33,80;       31,44;       33,80;24/12/25;  ,17611;    1,000;    1,000;   1; 147; 21;140; 10; 78;540;   ;0020;00;ATIVO  ;                                                                                                    ;
141044;00141044;PETTIZ AMENDOIM JAPONES SPECIA;20X50GR   ;CX;019-SNACKS                    ;019.200-AMENDOINS             ;019.200.200-PETTIZ            ;         16,0000000 ;       33,80;       31,44;       33,80;24/12/25;  ,17611;    1,000;    1,000;   1; 147; 21;140; 10; 78;540;   ;0020;00;ATIVO  ;                                                                                                    ;
   430;        ;PIA INOX CUBA CENTRAL         ;1X1       ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          1,0000000 ;     1888,96;     1888,96;     1888,96; 4/07/25; 1,00000;  500,000;  500,000;   1; 672; 56;250;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
842810;        ;PLATAFORMA ELEVATORIA DE CARGA;1X1       ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;          1,0000000 ;    30545,00;    30545,00;    30545,00;15/05/25;        ;         ;         ;   1; 672; 56;250;   ; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
400474;00400474;POM 6V OLYMPUS COLD MIX       ;1X1       ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;                    ;            ;            ;            ;        ; 1,00000;  100,000;  100,000;   1; 672; 56;200;  1; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
400853;00400853;POM 6V OLYMPUS PORTION CONTROL;1X1UN     ;UN;099-MATERIAL                  ;099.001-MATERIAL              ;099.001.001-MATERIAL          ;                    ;            ;            ;            ;        ; 1,00000;  100,000;  100,000;   1; 672; 56;200;  1; 47;420;   ;0001;00;ATIVO  ;                                                                                                    ;
